1397	M.A.D. Foods	Booth: N2305	['New York,', 'NY', 'United States']	We are in the Fats Business!  Specialty and everyday finishing and grilling butters, 82% butterfat, no artificial ingredients, great ROI for Dairy, Specialty, even Meat counters. Perishable Duck Fat, shelf stable Beef Tallow and Bacon Fat.  Private Label -Yes!  Plant-Based Butter - Yes!	Brands: Aux Délices des Bois
Butter Craft Provisions
Private Label	['Dairy & Eggs', 'Raw Ingredients', 'Special Attributes', 'Baking & Cooking Ingredients']	[['Butter'], ['Fats & Oils'], ['Allergy Free', 'Dairy Free', 'Vegan'], ['Cooking Oils & Shortening', 'Shortening & Lard']]
1408	Maizly	Booth: N1444	['Beverly Hills,', 'CA', 'United States']	Our founders, Tim and Marcel have found a way, using non-GMO corn, to develop a nutritious plant-based milk alternative that has a mouth-feel like dairy milk, and a smooth, round, natural taste so as not to impact on the underlying taste of whatever you add it to. A delicious flavored range and a custard have also been perfected..	Brands: Maizly Original
Maizly Chocolate
Maizly Custard
Maizly Vanilla
Maizly Strawberry	['Special Attributes']	[['Allergy Free', 'Dairy Free', 'Vegan']]
1409	MAK Wood Inc.	Booth: 4647	['Grafton,', 'WI', 'United States']	N/A	N/A	[]	[]
1410	Malama Mushrooms	Booth: N132, F43	['Kona,', 'HI', 'United States']	N/A	N/A	[]	[]
1411	Malee Intenational Co.,Ltd	Booth: 2094	['Pathumthani,', 'Thailand']	N/A	N/A	['Beverages', 'Juice', 'Snacks']	[['Coffee', 'Tea & Infusions', 'Water'], ['Fruit Juice', 'Nectars', 'Vegetable Juice'], ['Dried Fruit', 'Vegetable Snacks']]
1412	MALK Organics	Booth: N2037	['Austin,', 'TX', 'United States']	MALK is made the way you want it made - with the fewest and the best ingredients. We are certified organic with no icky fillers, gums, or anything fake. And that’s why the flavor is REAL, REFRESHING, AND UNBELIEVABLY TASTY - without involving cows.	N/A	['Special Attributes', 'Dairy Alternatives']	[['Dairy Free', 'Full Line Organic', 'Gluten/Wheat Free', 'Organic Ingredients', 'Specialty/Gourmet'], ['Milk']]
1413	Malmo Exports	Booth: 2880	['Mumbai,', 'Maharashtra', 'India']	N/A	N/A	[]	[]
1414	Malt Products Corporation	Booth: 885	['Saddle Brook,', 'NJ', 'United States']	Your Source for Natural - Organic - GMO Free Sweeteners  Barley Malt Extract - Molasses - Tapioca Syrup - Rice Syrup - Agave Syrup - Invert Sugar - Honey - Oat Extract	N/A	['Special Attributes', 'Raw Ingredients']	[['Kosher/Parve', 'Organic Ingredients', 'Convenience'], ['Other', 'Sugar']]
1415	Mama Torrez Salsa	Booth: 7915	['Spokane Valley,', 'WA', 'United States']	N/A	N/A	[]	[]
1416	Management Resources of America	Booth: 4496	['Norwalk,', 'CT', 'United States']	N/A	N/A	[]	[]
1417	Manchester Farms	Booth: 798A	['Columbia,', 'SC', 'United States']	N/A	N/A	[]	[]
1418	Mane, Inc.	Booth: 380	['Lebanon,', 'OH', 'United States']	N/A	N/A	['Raw Ingredients']	[['**flavors']]
1419	Manfredi Barbera e figli SPA	Booth: 4956	['PA,Â', 'Palermo', 'Italy']	N/A	N/A	['Raw Ingredients']	[['Fats & Oils']]
1420	Manitoba Harvest Hemp Foods	Booth: N304	['Winnipeg,', 'MB', 'Canada']	Manitoba Harvest Hemp Foods is the world's largest hemp food manufacturer to grow, make and sell their our line of hemp foods. Manitoba Harvest is proud to be the first hemp food manufacturer to achieve the global standard in food safety and quality - BRC Global Certified. Products include award winning Hemp Hearts raw shelled hemp seeds, hemp granola, hemp protein powders and hemp oil.	Brands: Manitoba Harvest Hemp Foods 
Hemp Hearts  
Hemp Yeah! Granola  
Hemp Yeah! Bars	['Raw Ingredients', 'Special Attributes']	[['Fats & Oils'], ['Allergy Free', 'Functional Food']]
1421	Manitoba Milling Company	Booth: N804	['Rockford,', 'MN', 'United States']	Pizzey Ingredients supplies premium flaxseed ingredients to food, beverage, supplement and pet food manufacturers.  Our retail brand, Manitoba Milling Company, brings our premium flaxseed to consumers with products such as Smooth Whole-Milled Flaxseed and Flax Milk. Flaxseed contains heart-healthy ALA Omega 3 as well as protein, fiber and lignans. Our products are gluten-free, non-GMO, and makes an excellent addition to vegan diets.	Brands: Pizzey Ingredients PurFlax, Manitoba Milling Company Smooth Whole-Milled Flaxseed, Manitoba Milling Company Flax Milk	['Raw Ingredients', 'Special Attributes']	[['Omega-3'], ['Allergy Free', 'Dairy Free', 'Egg Free', 'Functional Beverage', 'Functional Food', 'Gluten/Wheat Free', 'Kosher/Parve', 'Vegan']]
1422	MANUKORA	Booth: N2332	['Beverly Hills,', 'CA', 'United States']	N/A	N/A	[]	[]
1423	Mapeks Gida	Booth: 1816	['Izmir,', 'Türkiye']	N/A	N/A	[]	[]
1424	Maplegrove Foods LLC	Booth: N1827	['Ontario,', 'CA', 'United States']	Manufacturer of instant, gluten free noodle cups and low fat fruit chips under the brand Oma's Own. Private label for noodle cups, gluten free oatmeal, packed in cups, available. Oma's Own noodle cups have no added MSG, is lower in sodium and is ready in 5 mins, using only hot water. Our crunchy fruit chips have no added sugar, additives or preservatives and are 40% lower in fats than regular fried chips. Ingredients are -fresh fruit, non-gmo sunflower or rice bran oil and sea salt.	Brands: Oma's Own. www.omasownfoods.com	['Soups & Canned Goods', 'Special Attributes', 'Bakery', 'Breakfast', 'Dried Beans, Rice & Grains', 'Herbs & Functional Foods']	[['Canned Soups', 'Bouillon', 'Broth & Stocks', 'Ramen & Noodle Cups', 'Soup Mixes'], ['Convenience', 'Gluten/Wheat Free', 'Trans Fat Free', 'Vegan'], ['Cupcakes', 'Muffins'], ['Cereal', 'Granola', 'Hot Cereal & Oats', 'Pancake, Crepes & Waffle Mix', 'Puffed Grain Cereal'], ['Dried Beans', 'Rice'], ['Herbs & Functional Foods']]
1425	Maria & Ricardo's	Booth: N204	['Canton,', 'MA', 'United States']	Maria and Ricardo’s makes authentic and high-quality tortillas using real, simple and wholesome ingredients. The company was founded in 1986 by cousins, Maria and Ricardo, who were one of the first of their time to believe that the best-tasting tortillas came from using natural ingredients resulting with the cleanest recipe possible.  Our food service and retail tortillas are non-GMO project verified, as well as Vegan and Kosher certified.    Maria & Ricardo's.  Mucho Goodness.        	Brands: Maria & Ricardo's Tortillas	[]	[]
1426	Mariani	Booth: 1890	['Vacaville,', 'CA', 'United States']	For over 112 years, Mariani Packing Company has led the pack by being the largest family-owned global producer of dried fruits.  Vertically integrated in the four largest commodities - Prunes, Raisins, Cranberries & Mango.  Mariani offers quality dried fruit products from farm to plate.  Mariani stands apart from the competition by highlighting the family care given to its products and the brand's commitment to consumers and their families.  From our family to yours....Enjoy!	Brands: Mariani, Organic by Mariani, Simply Dried	['Special Attributes', 'Snacks']	[['Full Line', 'Full Line Organic', 'Functional Food', 'Kosher/Parve', 'Organic Food & Bev', 'Organic Ingredients', 'Organic Processed/Packaged'], ['Dried Fruit', 'Trail Mix & Snack Mixes']]
1427	Marich Confectionery	Booth: N1619	['Hollister,', 'CA', 'United States']	We are MARICH® and candy making is in our DNA. Staying true to ourselves, the environment we live in and our heritage, we use an array of amazingly good, ingredients to craft an incredibly cravable taste experience. In the end our message is simple: Real people, real and simple ingredients, amazing ideas creating amazingly cravable Pancrafted products that you can feel good about. 	Brands: Marich Pancrafted Chocolates	[]	[]
1428	Marimix Company, Inc.	Booth: N742	['Orange,', 'CA', 'United States']	A celebration of comfort-food nostalgia and whole grain nutrition, Marimix Crunch-Baked Snackmix features a gluten-free medley of puffs, pillows, pretzels and toasted quinoa, all hugged in a delicate glaze and tumbled in vibrant, globally-inspired seasonings. Available in six sweet and savory flavors, every batch of Marimix is plant-based, transfats free and a good source of fiber. All flavors proudly crafted with no high fructose corn syrup, no sugar alcohols and zero artificial ingredients.	Brands: Marimix Crunch-Baked Snackmix	['Special Attributes', 'Snacks']	[['Dairy Free', 'Egg Free', 'Gluten/Wheat Free', 'Specialty/Gourmet', 'Trans Fat Free', 'Convenience', 'Ethnic/Multicultural', 'Food Service Ready', 'Kids'], ['Other Snacks', 'Popcorn & Puffs', 'Pretzels', 'Trail Mix & Snack Mixes']]
1429	MARIN FOOD USA Inc.	Booth: N1812	['Tokyo,', 'Japan']	We export our products to the US, Taiwan, Hong Kong and Singapore and so on. Smoked butter won the gold medal at the 2022 World Championship Cheese Contest. Petit cheese is a snack cheese unique to Japan and been highly valued at exhibitions in various countries, including the US. We have a product inventory of these products in our warehouse in Los Angeles. We are increasing the number of deliveries to retail wholesalers in California and Texas.	Brands: We mainly process and sell cheese, butter, and pancakes. It has a history of over 60 years. We deliver to schools, hotels, restaurants and retailers. We have sales of $215 million, over 600 employees, four factories and seven sales offices.	['Dairy & Eggs', 'Special Attributes']	[['Butter', 'Cheese'], ['Allergy Free', 'Convenience', 'Dairy Free', 'Gluten/Wheat Free', 'Vegan']]
1430	Marina Del Rey Foods, Frankie's Organic Foods	Booth: 5546	['Laval,', 'QC', 'Canada']	N/A	N/A	['Frozen', 'Meat & Seafood']	[['Frozen Entrées'], ['Fish & Seafood']]
1431	Maroon Sausage Company	Booth: 8105	['Brooklyn,', 'NY', 'United States']	N/A	N/A	['Meat & Seafood', 'Special Attributes']	[['Sausage'], ['Dairy Free', 'Egg Free', 'Ethnic', 'Ethnic/Multicultural', 'Food Service Ready', 'Gluten/Wheat Free', 'Specialty/Gourmet']]
1432	Marroquin Organic International	Booth: 1935	['Santa Cruz,', 'CA', 'United States']	 Marroquin Organic International. Specialists in organic and non-GMO ingredients for 25 years. Supplying starches, sweeteners, yeast, glycerin,  plant proteins, maltodextrin, dextrose, milk powders, lecithin and oils. Serving food, beverage, nutraceutical, pet and cosmetic industries. We speak Organic!	N/A	['Raw Ingredients', 'Special Attributes', 'Bakery', 'Baking & Cooking Ingredients', 'Beverages', 'Condiments & Sauces', 'Dairy Alternatives', 'Meat Alternatives', 'Snacks', 'Soups & Canned Goods']	[['Other', 'Starch & Dextrin'], ['Gluten/Wheat Free', 'Organic Dairy', 'Organic Ingredients', 'Allergy Free'], ['Bagels', 'Bread', 'Buns', 'Cakes', 'Cookies', 'Dessert Bars', 'Donuts', 'Flatbread', 'Muffins', 'Pastries & Scones', 'Pie Crusts & Pastry Sheets', 'Pizza Crusts', 'Rolls', 'Tortillas & Wraps'], ['Baking Powder, Baking Soda & Yeast', 'Cooking Starches'], ['Protein Shakes (ready-to-drink)', 'Sports & Energy Drinks'], ['Condiments & Sauces', 'Jams & Fruit Spreads', 'Marinades & Sauces', 'Salad Dressings'], ['Plant-based Cheese', 'Plant-based Yogurt'], ['Plant-based Meat'], ['Cereal & Granola Bars', 'Chips', 'Crackers', 'Energy & Nutrition Bars', 'Fruit Snacks', 'Nuts & Seeds', 'Popcorn & Puffs'], ['Bouillon', 'Broth & Stocks']]
1433	MARTINOROSSI	Booth: N1929	['Malagnino,', 'Not required for this country', 'Italy']	MartinoRossi America, Inc. is the U.S. subsidiary of MartinoRossi S.p.A., an italian company with an history that spans for over 50 years. We produce and supply gluten-free, allergen-free and GMO-free flours, semi-finished products and functional ingredients derived from cereals and pulses, both conventional and organic. We are the supplier of choice for the world’s best-known food companies. MartinoRossi America Inc. has its headquarters in New York City and an operations unit in Chicago.	Brands: MartinoRossi	['Special Attributes']	[['Allergy Free', 'Dairy Free', 'Egg Free', 'Food Service Ready', 'Gluten/Wheat Free', 'Organic Ingredients', 'Vegan']]
1434	Martins Family Fruit Farm	Booth: 1992	['Waterloo,', 'ON', 'Canada']	N/A	N/A	['Fresh Fruit & Vegetables', 'Snacks']	[['Pre-Packaged Fruit & Vegetables'], ['Dried Fruit', 'Other Snacks']]
1435	Marukan Vinegar U.S.A., Inc.	Booth: 1572	['Paramount,', 'CA', 'United States']	Brewing since 1649; we deliver Quality, Flavor, Versatility! Kosher & Organic Vinegars; Marinades, Dressings. Offer your customers that all-important Marukan Difference; ensuring quick & easy sell-through turns to your stores!	Brands: Marukan Vinegar	['Special Attributes']	[['Ethnic', 'Gluten/Wheat Free', 'Organic Processed/Packaged', 'Specialty/Gourmet']]
1436	Marukome USA, Inc.	Booth: 448, 691	['Irvine,', 'CA', 'United States']	As Japan’s #1 miso company, Marukome is committed to spreading a healthy living message to the world with traditional Japanese food. We have been making high quality miso products for a century and a half, which is just as long as miso has been a staple of the Japanese diet.	N/A	['Special Attributes']	[['Food Service Ready', 'Kosher/Parve', 'Organic Processed/Packaged', 'Soy Foods']]
1437	MaryRuth’s	Booth: 3773	['Los Angeles,', 'CA', 'United States']	N/A	N/A	['Special Attributes', 'Supplements', 'Vitamins & Minerals']	[['Gluten/Wheat Free', 'Organic Ingredients', 'Vegan', 'Kids'], ['Amino Acids', 'Antioxidants', 'Collagen', 'Eye Health Supplements', 'Fitness & Weight Management', 'Glucosamine & Joint Health', 'Hair, Skin & Nail Supplements', 'Melatonin & Sleep Aids', 'Omegas, Fish Oil & EFAs', 'Probiotics & Digestion'], ["Children's Vitamins", 'Minerals', 'Multivitamins', 'Vitamins']]
1438	Mary's Gone Crackers	Booth: 5431	['Reno,', 'NV', 'United States']	Mary’s Gone Crackers offers three unique crackers to satisfy your snacking needs. Our ORIGINAL, SUPER SEED and REAL THIN CRACKERS are always Organic, Gluten-free, Non-GMO and deliciously crunchy! Snack Happy, Live Happy! TM	Brands: Mary's Legacy Crackers
Mary's Super Seed Crackers
Mary's Real Thin Crackers
Mary's Gone Kookies Graham-style Snacks
Mary's Gone Cheezee Plant-Based Crackers	['Special Attributes']	[['Allergy Free', 'Dairy Free', 'Egg Free', 'Gluten/Wheat Free', 'Kosher/Parve', 'Organic Processed/Packaged', 'Specialty/Gourmet', 'Vegan']]
1439	Masked Owl Technologies	Booth: 2899C	['Dover,', 'DE', 'United States']	N/A	N/A	[]	[]
1440	Mason Dixie Foods	Booth: 4973	['Baltimore,', 'MD', 'United States']	Natural, Ready to Heat, Breakfast & Frozen Bread.  At Mason Dixie Foods, we make life delicious with good, clean, comfort food for all. We believe in doing better with less. We take the most simple and pure ingredients that get back to the basics of scratch-made food and freeze the goodness right in. When it comes to the ingredients in our products, if the standard doesn’t exist, we set it. We’re making a better way to do delicious.  Certified Woman-Owned Business Available in over 4,500+ Grocers	Brands: Mason Dixie Foods	['Bakery', 'Frozen', 'Special Attributes']	[['Bagels'], ['Frozen Breads & Dough', 'Frozen Entrées', 'Frozen Desserts'], ['Food Service Ready']]
1441	Mason Vitamins	Booth: 3405	['Miami Lakes,', 'FL', 'United States']	Mason Natural offers over 450 unique vitamin, mineral and condition specific formulations at every day, affordable prices.  For over 50 years, our goal has been to address today’s primary health concerns.  Every Mason product is manufactured following established CGMP guidelines and are produced in an FDA Registered, OTC Drug facility.  Mason Vitamins has 100% Private Label capability.  We are UL, SMETA Certified and cGMP compliant.	Brands: Mason Natural and private label	['Supplements', 'Vitamins & Minerals']	[['Amino Acids', 'Antioxidants', 'Collagen', 'Eye Health Supplements', 'Fitness & Weight Management', 'Glucosamine & Joint Health', 'Hair, Skin & Nail Supplements', 'Melatonin & Sleep Aids', 'Omegas, Fish Oil & EFAs', 'Probiotics & Digestion', 'Superfood & Greens Blends'], ["Children's Vitamins", 'Minerals', 'Multivitamins', 'Vitamins']]
1442	Massa Pizza Company	Booth: 2082	['Franklin Park,', 'IL', 'United States']	N/A	N/A	[]	[]
1443	MASTER SWEETENER	Booth: 1548	['KARACHI,', 'Pakistan']	Master Sweetener is part of one of the renowned and trustworthy business group in Pakistan. State of the Art manufacturing facility has been installed in the port city of Karachi Pakistan in 2019, having capacity of producing organic rice syrups 54,000 tons annually with a continuous production capability.  Master Sweetener complies with all International quality standards certifications to satisfy our customers Halal, Kosher, HACCP, ISO 9001:2015, ISO 22000:2018, GMP, USDA ORGANIC.	Brands: ORGANIC BROWN RICE SYRUP
ORGANIC CLARIFIED RICE SYRUP
ORGANIC RICE SYRUP SOLIDS
ORGANIC MALTODEXTRIN	['Raw Ingredients', 'Special Attributes']	[['Starch & Dextrin'], ['Allergy Free', 'Gluten/Wheat Free', 'Kosher/Parve', 'Organic Ingredients', 'Vegan']]
1444	MatchaKo	Booth: N2248	['Huntington Station,', 'NY', 'United States']	N/A	N/A	['Beverages']	[['Sports & Energy Drinks', 'Tea & Infusions']]
1445	Matco Foods Limited	Booth: 1481	['Karachi,', 'Sindh', 'Pakistan']	Matco Foods Limited is a leading manufacturer and distributor of Basmati Rice, Organic White & Brown Rice, Long Grain Rice, Flours, Sweeteners, Rice Starches, Native Rice Starch, Modified Pregelatinized Rice Starch, Modified Acetylated Rice Starch (E1420) & Proteins based out of Pakistan. We specialize in Rice and Corn ingredient derivatives. Our products include Organic & Conventional Basmati Rice, Long Grain Rice, Rice Syrup & Corn Starch. Our Aim to produce premium quality food products.	Brands: Basmati Rice, Organic Brown & White Rice, Long Grain Rice, Flours, Sweeteners, Rice Starches, Native Rice Starch, Modified Pregelatinized Rice Starch, Proteins, Corn, Corn Starches, Rice Syrup, Maltodextrin, Corn and Rice Ingredients and derivatives.	['Raw Ingredients', 'Special Attributes', 'Baking & Cooking Ingredients', 'Breakfast', 'Condiments & Sauces', 'Dried Beans, Rice & Grains', 'Herbs & Functional Foods', 'Seasonings & Spices', 'Soups & Canned Goods']	[['Derivatives', 'Starch & Dextrin', 'Proteins/Amino Acids'], ['Organic Ingredients', 'Kosher/Parve', 'Packaged Grains/Cereal'], ['Baking & Cooking Mixes', 'Cooking Starches', 'Flours, Meals', 'Honey & Syrups', 'Sugar Substitutes & Sweeteners'], ['Cereal'], ['Condiments & Sauces', 'Salad Dressings', 'Salad Toppings'], ['Rice'], ['Herbs & Functional Foods'], ['Dry Seasoning Mixes & Blends', 'Herbs & Spices', 'Pepper', 'Salt'], ['Soup Mixes']]
1446	MATEINA	Booth: 1429	['Saint-Eustache,', 'QC', 'Canada']	N/A	N/A	[]	[]
1447	Mateks Food Industry Inc.	Booth: 2699B	['IZMIR,', 'Türkiye']	N/A	N/A	['Candy', 'Snacks']	[['Candied & Chocolate Covered Snacks'], ['Dried Fruit', 'Fruit Snacks', 'Other Snacks', 'Trail Mix & Snack Mixes']]
1448	Matter	Booth: 3049	['Minnetrista,', 'MN', 'United States']	Matter®  provides a comprehensive assortment of compostable everyday products to the retail market. Items include disposable tableware, food storage bags and containers as well as food scrap or waste bags. Matter®  items are manufactured using proprietary technology from NatureStar® , the parent company of the brand. NatureStar® biopolymer and biofiber  have the performance attributes of traditional products but compost in just a matter of months.	Brands: Matter®	['Packaging', 'Home', 'Special Attributes']	[['Biodegradable Packaging', 'Other', 'Paper Products'], ['Kitchen & Dining', 'Miscellaneous'], ['Sustainability']]
1449	Mavens Creamery, LLC	Booth: N2140	['San Jose,', 'CA', 'United States']	N/A	N/A	[]	[]
1450	Mavuno Harvest	Booth: N735	['Philadelphia,', 'PA', 'United States']	 Organic, Fair Trade dried fruit sourced from family farms in Africa. 	Brands: Mavuno Harvest	['Special Attributes', 'Snacks']	[['Organic Processed/Packaged'], ['Dried Fruit', 'Fruit Snacks', 'Nuts & Seeds']]
1451	Max's Imports	Booth: N2334	['Sterling Heights,', 'MI', 'United States']	N/A	N/A	[]	[]
1452	Maya Kaimal Foods	Booth: N1122	['Rhinebeck,', 'NY', 'United States']	Maya Kaimal is the leading source of crafted authentic Indian cuisine that presents the full vibrancy and range of Indian flavors in forms that delight modern palates. Maya, recipient of the Julia Child Cookbook Award, personally oversees the creation and curation of meals, snacks and sauces inspired by heirloom family recipes and prepared with the freshest of ingredients to capture traditional tastes in inspiring new forms.	Brands: Maya Kaimal	['Condiments & Sauces', 'Soups & Canned Goods', 'Special Attributes']	[['Condiments & Sauces', 'Marinades & Sauces'], ['Canned Soups'], ['Ethnic', 'Gluten/Wheat Free', 'Vegan']]
1453	Mayawell	Booth: N2314	['Austin,', 'TX', 'United States']	Mayawell is the FIRST to use organic hand- harvested agave for its powerful prebiotic benefits and utilizes the plant as both a sweetener and a source of prebiotic fiber, resulting in an ingredient goddess that is both low glycemic index and low in fructose.   Mayawell combines bold, refreshing flavors with functional ingredients with no refined sugar or stevia. Only 4g sugar, less than 40 calories, and packed with 5g gut-friendly prebiotics, our prebiotic sodas leave no funky aftertaste 	N/A	['Beverages']	[['Kombucha', 'Soda', 'Sparkling Water & Seltzer', 'Sports & Energy Drinks']]
1454	MEATER	Booth: 2469	['Los Angeles,', 'CA', 'United States']	N/A	N/A	[]	[]
1455	Meati	Booth: N722	['Boulder,', 'CO', 'United States']	Founded in 2017, Meati Foods is working to change the way we eat by democratizing access to delicious, nutrient-rich, complete protein in a way that protects and preserves our planet’s water, land and air. Eat Meati™ is the debut product line from Meati featuring whole-food cutlets and steaks made from mushroom root, created with modernized yet ancient and natural processes in a toxicity-free environment.	N/A	['Special Attributes', 'Meat Alternatives']	[['Allergy Free', 'Cruelty-Free', 'Dairy Free', 'Gluten/Wheat Free', 'Vegan', 'Egg Free', 'Kosher/Parve', 'Sustainability'], ['Plant-based Meat', 'Plant-based Poultry']]
1456	Medex Trade d.o.o	Booth: N1445	['Ljubljana,', 'Slovenia']	Medex, a Slovenian company, established in 1954 (from Slovene "med" - honey and "ex" export) is recently one of the leading European processors of honey and producers of food supplements based on bee products and natural products. Medex has always been a driving force behind the knowledge and development in beekeeping, both locally and globally. We are passionate about improving people’s lives with the innovative use of bee products.	Brands: Medex	['Supplements', 'Vitamins & Minerals']	[['Collagen', 'Glucosamine & Joint Health', 'Hair, Skin & Nail Supplements'], ["Children's Vitamins", 'Vitamins']]
1457	Medicap Laboratories	Booth: 3336	['Westland,', 'MI', 'United States']	N/A	N/A	[]	[]
1458	Mediterranean Harvests	Booth: 8307	['McLean,', 'VA', 'United States']	N/A	N/A	[]	[]
1459	Meelunie America	Booth: 5424	['Southfield,', 'MI', 'United States']	N/A	N/A	['Special Attributes']	[['Organic Ingredients']]
1460	MegaFood	Booth: 3755	['Manchester,', 'NH', 'United States']	MegaFood, Certified B Corporation and celebrating its 50th anniversary this year, expertly crafts nutrient-rich, planet-first vitamins and supplements made with real food. Driven by our belief that food grown from healthy soil is a solution to making people and the planet healthier, we work with trusted farm partners who share our commitment to organic and regenerative agriculture.  MegaFood products are: tested for 125+ pesticides, Non-GMO Project Verified & Certified Glyphosate Residue Free.	Brands: MegaFood®, MegaFood Baby & Me 2™,  MegaFood Blood Builder®,  MegaFood MegaFlora®, and Women's Ensemble™ by MegaFood®	['Special Attributes']	[['Organic Ingredients', 'Vegan']]
1461	MegaMex Foods LLC	Booth: N636	['Orange,', 'CA', 'United States']	N/A	N/A	[]	[]
